Date,Volume,10 BD moving average,50 BD moving average,10 BD volatility,EPS,DJUSCL,50 BD simple return,daily simple return,category,50 BD moving average 10 days later
4.0213,4.092,14.562,14.6546,5.598,3.8,10.15166667,-2.304,-4.99,2,14.61
4.0214,3.616,14.421,14.6318,5.835,3.8,10.391,-0.393,4.45,6,14.728
4.0217,2.639,14.37,14.628,5.668,3.8,10.064,-0.987,-1.33,3,14.905
4.0218,5.541,14.255,14.6184,4.728,3.8,10.507,-0.438,0.42,5,15
4.0219,2.272,14.177,14.6142,4.027,3.8,10.48433333,0.084,0.56,5,15.059
4.022,3.924,14.111,14.615,3.111,3.8,11,2.643,3.02,6,15.144
4.0221,5.742,14.134,14.6388,3.463,3.8,11.11033333,3.639,1.97,5,15.248
4.0225,4.987,14.281,14.6712,3.635,3.8,11.47966667,5.094,5.34,6,15.3
4.0226,3.352,14.468,14.717,5.724,3.8,11.515,5.217,-0.76,3,15.343
4.0227,1.948,14.61,14.7634,6.763,3.8,11.581,5.187,-0.38,3,15.327
4.0228,2.82,14.728,14.8094,7.395,3.8,11.624,4.584,-0.83,3,15.381
4.0231,2.486,14.905,14.8504,6.751,3.8,11.60666667,5.106,-1.36,3,15.43
4.0232,4.536,15,14.8948,6.484,3.8,11.03933333,4.53,-3.6,2,15.555
4.0233,3.39,15.059,14.9334,5.829,3.8,11.157,4.872,2.18,5,15.668
4.0234,3.887,15.144,14.9754,4.96,3.8,11.34666667,6.171,1.8,5,15.815
4.0235,4.895,15.248,15.0276,3.871,3.8,11.45833333,4.491,-0.59,3,15.962
4.0238,3.464,15.3,15.0672,3.353,3.8,11.82933333,4.269,1.31,5,16.056
4.0239,6.766,15.343,15.1056,3.168,3.8,12.178,4.788,1.36,5,16.187
4.024,13.456,15.327,15.1486,2.956,3.8,12.22,5.346,3.71,6,16.33
4.0241,9.691,15.381,15.1976,3.956,3.8,12.11933333,3.174,-0.68,3,16.443
4.0242,10.72,15.43,15.2284,4.521,3.8,12.59966667,3.822,3.92,6,16.482
4.0245,5.198,15.555,15.2662,6.097,3.8,12.37833333,3.09,-1.97,3,16.498
4.0246,6.722,15.668,15.2968,6.522,3.8,12.25766667,2.337,-1.28,3,16.428
4.0247,4.609,15.815,15.3202,5.731,3.8,12.483,3,1.98,5,16.356
4.0248,3.986,15.962,15.3502,5.368,3.8,12.493,2.457,-1.58,3,16.35
4.0249,3.619,16.056,15.3748,4.881,3.8,12.60466667,2.952,1.72,5,16.31
4.0252,8.87,16.187,15.4044,4.044,3.8,12.032,3.612,1.94,5,16.296
4.0253,7.661,16.33,15.4406,3.48,3.8,12.37733333,4.512,-0.53,3,16.254
4.0254,13.942,16.443,15.4844,2.655,3.8,12.56966667,3.516,-0.96,3,16.211
4.0255,7.141,16.482,15.5192,2.543,3.8,12.132,2.262,-2.05,3,16.177
4.0256,11.045,16.498,15.542,2.308,3.8,11.71433333,-0.279,-1.42,3,16.182
4.0259,7.567,16.428,15.539,2.603,3.8,11.68233333,-1.299,-2.18,3,16.246
4.026,5.076,16.356,15.5248,3.545,3.8,11.94866667,-0.849,2.87,5,16.359
4.0261,5.211,16.35,15.5154,3.583,3.8,12.02766667,-1.251,-0.12,3,16.469
4.0262,6.34,16.31,15.5014,3.62,3.8,11.48366667,-1.215,0,5,16.501
4.0263,4.755,16.296,15.4878,3.677,3.8,11.478,-1.164,0,5,16.52
4.0266,2.67,16.254,15.4748,3.632,3.8,11.846,-0.273,1.93,5,16.567
4.0267,3.569,16.211,15.4718,3.073,3.8,11.71566667,0.579,0,5,16.612
4.0268,5.537,16.177,15.478,2.554,3.8,11.713,0.162,1.4,5,16.646
4.0269,5.695,16.182,15.4798,2.647,5.1,11.93766667,1.2,1.5,5,16.676
4.0273,4.935,16.246,15.4928,3.474,5.1,12.23733333,4.05,1.54,5,16.663
4.0274,4.519,16.359,15.5336,4.378,5.1,12.23966667,3.948,-2.22,3,16.574
4.0275,2.741,16.469,15.5726,3.798,5.1,12.10766667,2.298,-1.97,3,16.503
4.0276,2.674,16.501,15.596,3.601,5.1,12.00933333,2.667,-0.91,3,16.501
4.0277,2.076,16.52,15.6226,3.411,5.1,12.12766667,3.318,1.72,5,16.537
4.028,3.085,16.567,15.6556,3.075,5.1,12.30766667,4.335,-0.12,3,16.56
4.0281,4.129,16.612,15.6974,2.61,5.1,12.194,7.194,1.21,5,16.591
4.0282,8.884,16.646,15.7622,2.538,5.1,12.25733333,6.039,-0.24,3,16.563
4.0283,4.903,16.676,15.8182,2.401,5.1,12.163,4.782,-1.2,3,16.431
4.0284,4.048,16.663,15.8636,2.458,5.1,11.68966667,3.288,-3.09,2,16.359
4.0287,8.412,16.574,15.8952,3.078,5.1,11.653,6,2.75,5,16.342
4.0288,18.686,16.503,15.95,2.329,5.1,11.80066667,5.115,1.89,5,16.342
4.0289,2.854,16.501,15.9988,2.304,5.1,11.87966667,5.694,0.3,5,16.303
4.029,3.119,16.537,16.0524,2.473,5.1,11.89,4.95,-1.67,3,16.138
4.0291,2.696,16.56,16.0992,2.32,5.1,12.38,5.511,2.18,5,15.904
4.0294,4.501,16.591,16.1516,2.533,5.1,12.349,3.228,-3.61,2,15.682
4.0295,5.26,16.563,16.1832,2.73,5.1,11.802,0.9,-5.16,2,15.368
4.0296,2.411,16.431,16.1922,4.404,5.1,11.97,0.399,3.63,6,15.153
4.0297,2.906,16.359,16.1964,4.485,5.1,11.80466667,1.302,2.19,5,15.038
4.0298,5.113,16.342,16.21,4.453,5.1,11.44166667,0.768,-2.08,3,14.929
4.0301,4.588,16.342,16.218,4.453,5.1,11.37066667,1.125,0.31,5,14.765
4.0302,4.132,16.303,16.2296,4.528,5.1,10.79433333,-0.315,-5.92,2,14.625
4.0303,5.765,16.138,16.2264,5.598,5.1,10.703,-0.51,-4.24,2,14.457
4.0304,3.876,15.904,16.2214,7.188,5.1,10.261,-1.458,-1.11,3,14.375
4.0305,3.803,15.682,16.2068,8.4,5.1,10.04,-3.06,-3.92,2,14.36
4.0308,7.806,15.368,16.1756,9.25,5.1,10.897,-2.151,2.77,5,14.313
4.0309,4.735,15.153,16.1538,9.418,5.1,10.325,-2.199,1.13,5,14.335
4.031,8.547,15.038,16.1312,9.739,5.1,10.65933333,-1.383,4.34,6,14.281
4.0311,7.175,14.929,16.1168,9.147,5.1,10.638,-2.778,-1.34,3,14.202
4.0312,3.118,14.765,16.0868,7.69,5.1,10.334,-2.778,-0.68,3,14.117
4.0315,5.012,14.625,16.057,6.349,5.1,9.777,-4.218,-1.58,3,14.15
4.0316,5.93,14.457,16.01,3.916,5.1,9.574666667,-3.861,-0.63,3,14.166
4.0317,4.51,14.375,15.9678,3.216,5.1,9.277666667,-3.468,0.21,5,14.14
4.0318,6.715,14.36,15.9304,3.207,5.1,8.743666667,-4.854,-3.35,2,14.212
4.0319,5.935,14.313,15.877,3.622,5.1,9.170666667,-4.212,0.94,5,14.297
4.0322,3.749,14.335,15.8314,3.287,5.1,8.936,-5.34,-2.72,3,14.364
4.0323,5.088,14.281,15.7726,4.037,5.1,9.141333333,-5.967,-0.66,3,14.353
4.0324,18.938,14.202,15.7056,4.75,5.1,9.220666667,-4.836,4.15,6,14.384
4.0325,5.248,14.117,15.6516,4.074,5.1,9.798333333,-2.82,6.98,6,14.417
4.0326,4.879,14.15,15.6204,4.687,5.1,9.662666667,-2.751,-1.8,3,14.453
4.033,4.18,14.166,15.5906,4.881,5.1,8.922,-3.576,-4.4,2,14.399
4.0331,3.992,14.14,15.5524,4.829,5.1,9.617333333,-1.284,6.31,6,14.35
4.0332,9.444,14.212,15.539,5.545,5.1,9.523666667,-1.788,1.07,5,14.4
4.0333,2.88,14.297,15.5198,6.31,5.1,8.981,-2.982,-4.35,2,14.349
4.0336,3.168,14.364,15.4878,6.112,5.1,8.688666667,-4.194,-4.48,2,14.286
4.0337,2.256,14.353,15.4428,6.202,5.1,9.025666667,-4.119,0.29,5,14.304
4.0338,2.581,14.384,15.3986,5.839,5.1,8.917,-4.734,-0.5,3,14.36
4.0339,2.67,14.417,15.3468,5.351,5.1,9.561666667,-3.657,4.27,6,14.368
4.034,1.19,14.453,15.3068,5.195,5.1,9.674666667,-3.876,0.56,5,14.395
4.0343,2.614,14.399,15.2638,4.794,5.1,9.710333333,-4.653,-1.52,3,14.341
4.0344,3.872,14.35,15.2114,4.632,5.1,10.08266667,-4.443,2.38,5,14.327
4.0345,1.603,14.4,15.1606,4.614,5.1,9.958,-4.08,-0.82,3,14.301
4.0346,2.185,14.349,15.115,4.134,5.1,9.756666667,-3.486,0.28,5,14.166
4.0347,4.34,14.286,15.0768,3.115,5.1,9.860333333,-2.964,1.03,5,14.043
4.035,3.581,14.304,15.0446,3.299,5.1,10.007,-3.912,-1.84,3,13.935
4.0351,3.762,14.36,15.0014,2.893,5.1,9.589666667,-4.677,-3.05,2,13.812
4.0352,4.208,14.368,14.9498,2.756,5.1,9.852333333,-4.764,0.86,5,13.691
4.0353,2.012,14.395,14.8966,2.245,5.1,9.619666667,-5.1,-1.56,3,13.682
4.0354,6.508,14.341,14.8398,2.788,5.1,9.835,-3.924,3.46,6,13.7
4.0357,2.656,14.327,14.7966,2.74,5.1,9.527,-3.732,-2.37,3,13.796
4.0358,4.056,14.301,14.7568,2.918,5.1,8.864666667,-5.802,-5.35,2,13.813
4.0359,4.285,14.166,14.6932,4.179,5.1,8.763666667,-6.252,0,5,13.912
4.036,4.887,14.043,14.6234,4.872,4.2,8.774666667,-5.982,1.43,5,14.118
4.0361,1.507,13.935,14.5564,4.87,4.2,8.662333333,-5.574,0,5,14.307
4.0365,3.35,13.812,14.495,4.299,4.2,8.847,-6.54,-1.86,3,14.423
4.0366,2.187,13.691,14.4214,4.128,4.2,9.363,-4.407,5.15,6,14.537
4.0367,1.902,13.682,14.3736,4.07,4.2,9.481333333,-2.256,2.81,5,14.657
4.0368,2.841,13.7,14.3504,4.304,4.2,9.695,-2.175,3.92,6,14.689
4.0371,1.495,13.796,14.3272,5.6,4.2,9.433333333,-3.342,-2.09,3,14.752
4.0372,4.98,13.813,14.2908,5.809,4.2,9.510666667,-1.875,3.31,6,14.793
4.0373,3.612,13.912,14.2708,6.92,4.2,9.494,-1.365,2.13,5,14.872
4.0374,3.015,14.118,14.2562,7.776,4.2,9.457333333,0.099,-1.11,3,14.888
4.0375,2.158,14.307,14.2572,7.756,4.2,9.093,0.312,-3.56,2,14.864
4.0378,1.257,14.423,14.2602,7.178,4.2,9.142333333,0.609,-0.14,3,14.889
4.0379,4.388,14.537,14.266,6.314,4.2,9.553666667,1.44,-1.3,3,14.963
4.038,2.525,14.657,14.2792,4.314,4.2,9.561666667,0.171,-1.39,3,15.105
4.0381,6.996,14.689,14.2808,3.757,4.2,10.08166667,1.302,4.93,6,15.279
4.0382,4.643,14.752,14.2932,3.495,4.2,10.16666667,0.684,2.28,5,15.494
4.0385,3.902,14.793,14.3,3.822,4.2,10.23033333,1.245,0.46,5,15.671
4.0386,2.706,14.872,14.3122,4.007,4.2,9.894666667,1.152,-0.98,3,15.859
4.0387,1.871,14.888,14.3234,4.095,4.2,9.893333333,1.482,-0.53,3,16.078
4.0388,5.896,14.864,14.3376,3.878,4.2,9.857666667,2.352,2.12,5,16.239
4.0389,6.778,14.889,14.36,4.154,4.2,9.991333333,2.181,-0.32,3,16.341
4.0392,3.792,14.963,14.3808,4.259,4.2,10.53633333,4.728,4.3,6,16.414
4.0393,2.472,15.105,14.4244,5.151,4.2,10.46733333,4.686,0.81,5,16.514
4.0394,7.569,15.279,14.468,5.436,4.2,10.70266667,6.12,1.3,5,16.578
4.0395,8.54,15.494,14.5234,4.922,4.2,10.691,7.071,1.96,5,16.64
4.0396,11.93,15.671,14.587,5.673,4.2,10.821,6.555,2.7,5,16.638
4.0399,10.666,15.859,14.6484,7.037,4.2,10.75966667,4.929,2.22,5,16.555
4.04,5.685,16.078,14.6978,8.412,4.2,10.48266667,4.086,-4.17,2,16.419
4.0401,4.428,16.239,14.738,7.99,4.2,10.04033333,4.23,-4,2,16.234
4.0402,6.205,16.341,14.7778,6.927,4.2,10.092,2.259,0.19,5,16.081
4.0403,3.189,16.414,14.8004,6.168,4.2,10.04166667,2.355,1.36,5,16.007
4.0406,4.052,16.514,14.8242,4.939,4.2,10.057,4.449,1.83,5,15.897
4.0407,5.472,16.578,14.8672,4.618,4.2,10.32833333,6.303,0.66,5,15.848
4.0408,3.087,16.64,14.9254,4.374,4.2,10.245,5.271,-2.57,3,15.729
4.0409,5.056,16.638,14.9742,4.39,4.2,10.08933333,4.386,-3,2,15.635
4.041,2.09,16.555,15.0146,5.056,4.2,9.934333333,2.811,-0.51,3,15.67
4.0413,3.085,16.419,15.0416,5.195,4.2,9.803333333,2.403,-0.7,3,15.796
4.0414,3.86,16.234,15.0648,4.095,4.2,9.381666667,2.04,-2.62,3,15.941
4.0415,3.532,16.081,15.0842,4.686,4.2,9.207333333,1.539,0.79,5,16.05
4.0416,1.503,16.007,15.0992,5.208,4.2,8.989333333,1.119,-2.15,3,16.202
4.0417,2.461,15.897,15.11,6.018,4.2,9.355666667,2.745,5.52,6,16.306
4.042,1.95,15.848,15.1366,5.804,4.2,9.083,1.593,-2.52,3,16.477
4.0421,2.393,15.729,15.1522,5.161,4.2,9.329333333,2.934,2.33,5,16.533
4.0422,3.403,15.635,15.1804,3.733,4.2,9.847666667,5.82,5.44,6,16.637
4.0423,2.936,15.67,15.2346,4.535,4.2,9.954333333,6.408,2.52,5,16.698
4.0424,2.7,15.796,15.2948,6.419,4.2,10.01566667,7.224,0.64,5,16.693
4.0428,3.037,15.941,15.3616,7.814,4.2,9.898,4.998,-2.73,3,16.688
4.0429,3.23,16.05,15.4094,8.118,4.2,10.04,5.889,0.12,5,16.724
4.043,2.356,16.202,15.4644,7.851,4.2,9.937666667,7.104,-2.15,3,16.794
4.0431,2.219,16.306,15.5272,7.28,4.2,10.01233333,7.872,2.07,5,16.89
4.0434,3.243,16.477,15.5968,5.81,4.2,10.16066667,6.624,-1.91,3,16.993
4.0435,2.982,16.533,15.6562,5.405,4.2,10.08933333,6.804,0.49,5,17.1
4.0436,1.808,16.637,15.7172,3.902,4.2,9.998666667,7.341,-0.42,3,17.283
4.0437,4.176,16.698,15.7818,2.806,4.2,10.26066667,5.943,1.22,5,17.442
4.0438,4.113,16.693,15.8368,2.814,4.2,10.124,5.844,2.53,5,17.636
4.0441,3.607,16.688,15.8924,2.737,4.2,10.31066667,5.544,3.05,6,17.798
4.0442,2.988,16.724,15.9472,3.6,4.2,10.3,6.033,-0.74,3,17.977
4.0443,2.756,16.794,16.0056,4.256,4.2,10.36266667,5.439,1.61,5,18.058
4.0444,2.061,16.89,16.06,5.158,4.2,10.28433333,4.131,-1.64,3,18.164
4.0445,1.585,16.993,16.1022,5.099,4.2,10.587,5.268,2.18,5,18.253
4.0448,2.965,17.1,16.1554,5.606,4.2,10.52033333,7.473,2.47,5,18.338
4.0449,2.66,17.283,16.2282,6.104,4.2,10.527,7.197,-0.88,3,18.405
4.045,2.409,17.442,16.2982,5.906,4.2,10.66266667,8.271,1.55,5,18.461
4.0451,3.549,17.636,16.3776,5.375,4.2,10.60733333,8.556,-0.65,3,18.517
4.0452,2.663,17.798,16.4586,4.349,2.9,10.92566667,7.932,3.23,6,18.573
4.0455,4.002,17.977,16.5374,4.605,2.9,10.649,6.18,-2.44,3,18.655
4.0456,4.589,18.058,16.6002,4.521,2.9,10.90633333,6.252,0.65,5,18.581
4.0457,3.07,18.164,16.664,4.137,2.9,11.11566667,6.828,0.59,5,18.509
4.0458,2.533,18.253,16.733,4.032,2.9,10.99,6.366,-1.77,3,18.373
4.0459,3.408,18.338,16.797,2.817,2.9,11.29833333,6,1.09,5,18.283
4.0462,4.437,18.405,16.8586,2.136,2.9,11.33566667,6.762,1.79,5,18.224
4.0463,2.547,18.461,16.9278,2.402,2.9,11.246,4.947,-0.85,3,18.104
4.0464,2.752,18.517,16.9806,2.071,2.9,11.49,5.187,1.5,5,17.932
4.0465,3.454,18.573,17.0364,2.366,2.9,11.428,4.992,0.74,5,17.807
4.0466,6.984,18.655,17.0908,2.537,2.9,11.439,2.574,-5.09,2,17.661
4.0469,6.548,18.581,17.1194,2.978,2.9,11.377,0.945,-2.43,3,17.459
4.047,8.838,18.509,17.1302,4.155,2.9,11.087,-0.618,-2.94,3,17.386
4.0471,2.745,18.373,17.123,6.003,2.9,11.40633333,1.683,3.33,6,17.381
4.0472,2.757,18.283,17.1418,6.277,2.9,11.31333333,2.964,-0.11,3,17.482
4.0473,4.119,18.224,17.1736,6.551,2.9,11.27333333,2.139,-2.32,3,17.483
4.0476,5.859,18.104,17.1966,7.106,2.9,11.464,1.359,-1.1,3,17.544
4.0477,3.574,17.932,17.2114,7.286,2.9,11.483,1.35,1.81,5,17.694
4.0478,2.005,17.807,17.2264,6.983,2.9,11.469,1.272,0.4,5,17.966
4.0479,2.56,17.661,17.2406,5.801,2.9,11.51,1.323,-2.4,3,18.252
4.048,3.209,17.459,17.255,3.347,2.9,11.36233333,2.898,1.88,5,18.597
4.0483,3.62,17.386,17.2856,2.477,2.9,11.54333333,3.522,1.38,5,19.085
4.0484,3.201,17.381,17.3226,2.42,2.9,11.564,4.791,3.07,6,19.418
4.0485,4.147,17.482,17.3726,3.263,2.9,11.49533333,4.881,-2.37,3,19.711
4.0486,3.31,17.483,17.4222,3.271,2.9,12.031,5.742,3.27,6,19.837
4.0487,6.638,17.544,17.481,4.151,2.9,12.29633333,7.485,2.62,5,20.042
4.049,6.846,17.694,17.556,5.561,2.9,12.696,7.473,5.48,6,20.299
4.0491,6.936,17.966,17.635,8.271,2.9,12.44833333,9.315,2.27,5,20.628
4.0492,3.901,18.252,17.731,10.688,2.9,12.63266667,9.672,3.26,6,20.744
4.0493,4.484,18.597,17.833,13.164,2.9,13.03966667,9.441,4.83,6,20.696
4.0494,6.748,19.085,17.938,15.61,2.9,12.638,6.315,-5.61,2,20.687
4.0497,3.667,19.418,18.01,15.088,2.9,12.60466667,5.805,-0.77,3,20.52
4.0498,8.753,19.711,18.0766,13.992,2.9,12.14066667,4.785,-5.5,2,20.534
4.0499,3.303,19.837,18.13,12.96,2.9,12.26933333,5.388,1.85,5,20.577
4.05,4.38,20.042,18.1902,10.655,2.9,12.59133333,8.178,5.56,6,20.684
4.0501,6.779,20.299,18.2796,8.95,2.9,13.11733333,9.552,5.75,6,20.852
4.0504,9.129,20.628,18.3862,8.791,2.9,13.17166667,8.313,-4.98,2,20.923
4.0505,5.201,20.744,18.4772,8.346,2.9,12.808,5.964,-5.67,2,20.818
4.0506,3.439,20.696,18.5428,8.782,2.9,13.063,8.034,5.31,6,20.808
4.0508,0.818,20.687,18.6308,8.761,2.9,12.95466667,6.549,-2.74,3,21.007
4.0511,2.541,20.52,18.7034,7.649,2.9,13.042,6.669,2.86,5,21.185
4.0512,3.166,20.534,18.7792,7.699,2.9,12.92,5.805,0.62,5,21.451
4.0513,6.413,20.577,18.8472,7.821,2.9,13.331,5.229,-2.34,3,21.501
4.0514,2.674,20.684,18.908,6.699,2.9,13.66166667,6.315,4.74,6,21.474
4.0515,3.487,20.852,18.9826,6.243,2.9,13.92033333,7.143,0.61,5,21.427
4.0518,11.719,20.923,19.0656,6.656,2.9,14.14066667,5.406,-2.59,3,21.272
4.0519,5.659,20.818,19.1298,5.345,2.9,13.80666667,4.308,-0.71,3,21.176
4.052,6.056,20.808,19.1822,5.322,2.9,13.507,6.102,4.31,6,21.193
4.0521,6.613,21.007,19.2558,4.74,2.9,13.72133333,6.924,3.86,6,21.248
4.0522,6.29,21.185,19.3406,6.867,2.9,13.82366667,7.677,1.37,5,21.22
4.0525,11.568,21.451,19.434,7.952,2.9,13.741,3.981,-6.89,2,21.162
4.0526,8.914,21.501,19.484,7.677,2.9,13.699,3.786,-3,3,21.147
4.0527,17.232,21.474,19.5304,7.928,2.9,13.50133333,2.448,-3.33,2,21.262
4.0528,166.445,21.427,19.5606,8.686,2.9,13.58466667,2.079,-0.55,3,21.463
4.0529,35.188,21.272,19.5864,9.934,2.9,13.59666667,3.84,3.62,6,21.736
4.0532,20.247,21.176,19.6332,10.066,2.9,13.95333333,4.398,2.76,5,22.069
4.0533,17.607,21.193,19.6874,10.051,2.9,14.33733333,4.164,1.09,5,22.326
4.0534,19.82,21.248,19.7396,10.005,2.9,14.35433333,4.569,0.33,5,22.484
4.0535,12.138,21.22,19.7964,9.881,2.9,14.419,4.914,2.51,5,22.692
4.0539,13.902,21.162,19.8584,9.115,2.9,14.34633333,5.82,3.36,6,22.836
4.054,11.445,21.147,19.9324,8.801,2.9,14.35466667,7.275,-1.23,3,22.879
4.0541,10.38,21.262,20.0202,9.778,2.9,14.66333333,8.58,0.98,5,22.824
4.0542,9.821,21.463,20.1212,10.531,2.9,14.935,9.801,0.13,5,22.9
4.0543,12.073,21.736,20.2332,9.863,2.9,14.86466667,9.351,2.15,5,22.937
4.0546,16.91,22.069,20.3436,8.504,4.4,15.21733333,9.327,-0.17,3,22.988
4.0547,21.505,22.326,20.4536,7.457,4.4,15.17266667,9.531,-1.81,3,22.903
4.0548,15.338,22.484,20.5634,6.378,4.4,15.38866667,11.253,3.21,6,22.87
4.0549,14.682,22.692,20.6916,5.896,4.4,15.13233333,9.534,-2.43,3,22.813
4.055,7.56,22.836,20.8022,4.128,4.4,15.25333333,8.568,-2.05,3,22.622
4.0553,10.052,22.879,20.902,3.344,4.4,15.18,9.096,-1.07,3,22.446
4.0554,15.941,22.824,21.0054,3.942,4.4,15.73966667,10.155,4.64,6,22.341
4.0555,16.853,22.9,21.123,3.96,4.4,15.67966667,9.318,-0.73,3,22.256
4.0556,16.928,22.937,21.2324,3.935,4.4,15.72066667,8.43,0.74,5,22.217
4.0557,18.453,22.988,21.3344,3.982,4.4,15.001,7.89,-3.74,2,22.171
4.0561,9.521,22.903,21.4276,4.302,4.4,14.983,7.476,2.14,5,22.098
4.0562,9.825,22.87,21.5188,4.182,4.4,14.49166667,5.463,-2.89,3,22.137
4.0563,18.345,22.813,21.5872,4.691,4.4,14.48566667,2.697,-2.75,3,22.242
4.0564,11.207,22.622,21.6228,5.416,4.4,14.16733333,1.347,-1.95,3,22.416
4.0567,11.996,22.446,21.641,6.947,4.4,14.47066667,0.702,1.13,5,22.675
4.0568,10.574,22.341,21.6508,7.678,4.4,14.44733333,-0.765,-0.19,3,22.924
4.0569,11.533,22.256,21.6396,8.274,4.4,15.02266667,3.129,6.97,6,23.166
4.057,8.54,22.217,21.6828,7.834,4.4,14.64166667,3.039,-1.05,3,23.353
4.0571,13.976,22.171,21.7244,7.394,4.4,14.66966667,4.806,-0.44,3,23.327
4.0574,9.435,22.098,21.7866,6.519,4.4,15.078,4.551,1.11,5,23.341
4.0575,10.605,22.137,21.8466,6.816,4.4,15.50333333,4.371,5.01,6,23.363
4.0576,9.292,22.242,21.9074,8.623,4.4,15.283,2.541,0.13,5,23.378
4.0577,8.732,22.416,21.9448,10.149,4.4,15.116,4.593,1,5,23.261
4.0578,7.991,22.675,22.009,11.07,4.4,14.877,5.886,-2.15,3,23.12
4.0581,8.179,22.924,22.0866,10.063,4.4,14.841,4.32,0.72,5,22.961
4.0582,6.915,23.166,22.1466,8.855,4.4,14.908,4.413,-2.48,3,22.797
4.0583,11.015,23.353,22.2062,6.225,4.4,14.465,2.535,-2.75,3,22.589
4.0584,9.268,23.327,22.2414,6.502,4.4,14.67766667,2.562,0.71,5,22.372
4.0585,4.745,23.341,22.2772,6.346,4.4,14.62966667,3.312,-0.09,3,22.248
4.0588,9.327,23.363,22.3224,6.061,4.4,15.17866667,2.055,0.79,5,21.956
4.0589,8.875,23.378,22.3518,5.915,4.4,15.054,1.614,-0.79,3,21.732
4.059,11.722,23.261,22.375,5.903,4.4,15.269,2.154,-0.92,3,21.463
4.0591,7.922,23.12,22.4052,5.784,4.4,15.24733333,2.472,0.27,5,21.251
4.0592,8.85,22.961,22.4396,4.613,4.4,14.82733333,0.345,-2.52,3,21.129
4.0596,16.43,22.797,22.4446,4.764,4.4,14.35333333,-1.14,-1.23,3,20.999
4.0597,20.387,22.589,22.4274,4.268,4.4,14.67833333,-2.421,-3.13,2,20.871
4.0598,13.875,22.372,22.3904,5.823,4.4,14.70433333,0.027,1.38,5,20.795
4.0599,58.399,22.248,22.3908,6.558,4.4,15.049,-1.245,-7.12,1,20.763
4.0602,25.188,21.956,22.3736,9.749,4.4,15.1,0.735,3.33,6,20.628
4.0603,24.039,21.732,22.3834,10.305,4.4,14.80966667,0.498,-1.32,3,20.651
4.0604,13.488,21.463,22.39,10.37,4.4,15.205,0,1.93,5,20.663
4.0605,15.166,21.251,22.39,9.609,4.4,15.82133333,0.171,3.35,6,20.716
4.0606,16,21.129,22.3924,8.517,4.4,15.876,-0.183,-0.09,3,20.716
4.0609,12.444,20.999,22.3898,6.872,4.4,15.54066667,-1.047,-2.58,3,20.724
4.061,9.11,20.871,22.3748,5.88,4.4,15.451,-1.416,1.21,5,20.785
4.0611,8.766,20.795,22.354,5.05,4.4,14.98233333,-2.661,-1.14,3,20.83
4.0612,11.563,20.763,22.3136,4.957,4.4,14.21766667,-3.309,-3.57,2,20.879
4.0613,7.815,20.628,22.264,4.988,4.4,14.48933333,-3.486,0.3,5,20.97
4.0616,9.494,20.651,22.2112,4.624,4.4,14.90333333,-2.796,2.74,5,21.113
4.0617,15.485,20.663,22.1688,4.596,4.4,14.92266667,-3.189,0.68,5,21.271
4.0618,24.682,20.716,22.1194,4.34,4.4,15.171,-3.324,-0.67,3,21.316
4.0619,8.376,20.716,22.068,4.34,4.4,15.77366667,-1.818,3.73,6,21.357
4.062,46.498,20.724,22.0404,4.467,4.4,15.627,-2.043,2.38,5,21.43
4.0623,14.487,20.785,22.0084,5.599,4.4,15.759,-2.277,-3.24,2,21.45
4.0624,6.499,20.83,21.9736,5.738,4.4,15.83866667,-1.308,1.37,5,21.448
4.0625,13.29,20.879,21.954,6.088,4.4,16.29366667,-0.756,0.84,5,21.505
4.0626,9.172,20.97,21.9428,6.538,4.4,16.368,-2.334,-1.02,3,21.518
4.0627,7.024,21.113,21.9066,5.717,4.4,16.44766667,-1.86,0.98,5,21.484
4.063,9.284,21.271,21.878,4.585,4.4,16.12166667,-2.814,-2.68,3,21.437
4.0631,9.971,21.316,21.8344,4.067,4.4,16.27333333,-1.623,0.47,5,21.447
4.0632,11.495,21.357,21.8102,3.627,4.4,16.43933333,-1.983,0.85,5,21.497
4.0633,7.248,21.43,21.78,2.555,4.4,16.45766667,-0.825,1.12,5,21.511
4.0634,8.23,21.45,21.7678,2.598,7.2,16.557,0.402,1.34,5,21.485
4.0637,5.905,21.448,21.7736,2.56,7.2,16.54966667,0.837,-0.55,3,21.39
4.0638,5.956,21.505,21.7854,2.557,7.2,16.556,0.279,-0.69,3,21.19
4.0639,24.938,21.518,21.7894,2.575,7.2,16.04666667,-0.069,-1.34,3,21.001
4.064,12.425,21.484,21.7884,2.592,7.2,15.98833333,-2.481,-1.64,3,20.782
4.0641,16.538,21.437,21.7506,3.063,7.2,16.03866667,-1.155,3.72,6,20.616
4.0644,17.164,21.447,21.7332,3.156,7.2,15.562,-1.266,-0.83,3,20.513
4.0645,20.342,21.497,21.7142,2.876,7.2,15.08133333,-1.923,-1.21,3,20.367
4.0646,13.091,21.511,21.685,2.729,7.2,15.24966667,-3.537,-1.03,3,20.243
4.0647,21.38,21.485,21.6286,3.009,7.2,15.295,-4.134,-2.13,3,20.121
4.0648,27.074,21.39,21.5626,3.983,7.2,15.43566667,-5.334,-3.68,2,19.993
4.0651,19.414,21.19,21.4766,5.838,7.2,15.06733333,-4.806,-0.05,3,20.011
